arm_x,arm_y,arm_z,arm_qx,arm_qy,arm_qz,arm_qw,arm_q0,arm_q1,arm_q2,arm_q3,arm_q4,arm_q5,arm_q6,hand_0,hand_1,hand_2,hand_3,hand_4,hand_5,hand_6,hand_7,hand_8,hand_9,hand_10,hand_11,hand_12,hand_13,hand_14,hand_15
0.1600937448,-0.4297894048,-0.7481092901,0.2867756205,0.2839817759,-0.60053704,-0.6902675988,-0.0193932323,1.7348211773,0.8272750001,1.6103527179,0.1117535683,-0.0095575392,-1.4308180032,0.0321675625,1.550468381,0.7515440255,0.7434850962,-0.0539484113,1.313929958,0.7337867717,0.1688088884,-0.1917256531,1.5316701725,0.6597843468,0.6683076733,1.5447449132,0.3716520667,-0.3067467796,1.6993684458
0.1600937448,-0.4297894048,-0.7481092901,0.2867756205,0.2839817759,-0.60053704,-0.6902675988,-0.0193931723,1.7348211773,0.8272750599,1.6103522985,0.1117537601,-0.0095574194,-1.4308180032,0.0321675625,1.550468381,0.7515440255,0.7434850962,-0.0539484113,1.313929958,0.7337867717,0.1688088884,-0.1917256531,1.5316701725,0.6597843468,0.6683076733,1.5447449132,0.3716520667,-0.3067467796,1.6993684458
0.1600940736,-0.4297894011,-0.7481091452,0.2867759145,0.2839822629,-0.6005368802,-0.6902674154,-0.019393472,1.7348211174,0.8272778763,1.6103524182,0.1117536643,-0.0095575392,-1.4308180032,0.0321871044,1.5505750104,0.7515172115,0.7434844937,-0.0539124201,1.3138973689,0.7337717955,0.1688088884,-0.1917297147,1.5316774838,0.6597158857,0.6683067483,1.5447272541,0.3716211483,-0.3068418609,1.6993843555
0.1600940736,-0.4297894011,-0.7481091452,0.2867759145,0.2839822629,-0.6005368802,-0.6902674154,-0.0193937116,1.7348212972,0.8272827298,1.6103522385,0.1117536643,-0.0095575392,-1.4308181231,0.0321871044,1.5505750104,0.7515172115,0.7434844937,-0.0539124201,1.3138973689,0.7337717955,0.1688088884,-0.1917297147,1.5316774838,0.6597158857,0.6683067483,1.5447272541,0.3716211483,-0.3068418609,1.6993843555
0.1600940736,-0.4297894011,-0.7481091452,0.2867759145,0.2839822629,-0.6005368802,-0.6902674154,-0.0193937715,1.7348212972,0.8272932161,1.6103519988,0.1117535683,-0.0095575392,-1.4308181231,0.0320945076,1.5505868829,0.7515510073,0.7434030565,-0.0539438331,1.3138856208,0.733743417,0.1688088884,-0.1917331189,1.5316436092,0.6597936084,0.6682872595,1.544655565,0.3715921265,-0.3068481126,1.6993902208
0.1600967102,-0.4297899016,-0.7481062791,0.2867799478,0.2839851987,-0.6005359736,-0.6902653206,-0.0193945506,1.7348213571,0.8272982494,1.6103522985,0.1117536643,-0.0095575992,-1.4308180032,0.0320945076,1.5505868829,0.7515510073,0.7434030565,-0.0539438331,1.3138856208,0.733743417,0.1688088884,-0.1917331189,1.5316436092,0.6597936084,0.6682872595,1.544655565,0.3715921265,-0.3068481126,1.6993902208
0.1600967102,-0.4297899016,-0.7481062791,0.2867799478,0.2839851987,-0.6005359736,-0.6902653206,-0.0193955093,1.7348216567,0.8273020244,1.6103517592,0.1117536643,-0.009557659,-1.4308181231,0.0319786093,1.5505865595,0.7515159185,0.7434046867,-0.0540080702,1.3138435495,0.7338018713,0.1688088884,-0.1918314315,1.5317083757,0.6597250977,0.6682081578,1.5447256083,0.371591973,-0.3067680887,1.6993494223
0.1601006036,-0.4297904533,-0.7481022852,0.2867859314,0.2839895374,-0.6005351637,-0.6902617543,-0.0193951498,1.7348211773,0.8273059193,1.6103521187,0.1117536643,-0.0095577189,-1.4308181231,0.0319786093,1.5505865595,0.7515159185,0.7434046867,-0.0540080702,1.3138435495,0.7338018713,0.1688088884,-0.1918314315,1.5317083757,0.6597250977,0.6682081578,1.5447256083,0.371591973,-0.3067680887,1.6993494223
0.1601006036,-0.4297904533,-0.7481022852,0.2867859314,0.2839895374,-0.6005351637,-0.6902617543,-0.0193948501,1.7348210575,0.8273087955,1.6103517592,0.1117536643,-0.009557659,-1.4308180032,0.0319786093,1.5505865595,0.7515159185,0.7434046867,-0.0540080702,1.3138435495,0.7338018713,0.1688088884,-0.1918314315,1.5317083757,0.6597250977,0.6682081578,1.5447256083,0.371591973,-0.3067680887,1.6993494223
0.1601026229,-0.4297908896,-0.7481000168,0.286789283,0.2839918847,-0.6005341509,-0.6902602771,-0.0193948501,1.7348208777,0.8273125107,1.6103525381,0.1117535683,-0.0095575992,-1.4308181231,0.0321460079,1.5505433609,0.7515472507,0.7434810872,-0.0540391536,1.3138716514,0.7338167992,0.1688088884,-0.1917067151,1.5315797455,0.6598134594,0.6683287302,1.5446738764,0.3716421459,-0.3067946852,1.6993819451
0.1601026229,-0.4297908896,-0.7481000168,0.286789283,0.2839918847,-0.6005341509,-0.6902602771,-0.0193979661,1.7348205182,0.8273045412,1.6103564329,0.1117535683,-0.0095575992,-1.4308181231,0.0321460079,1.5505433609,0.7515472507,0.7434810872,-0.0540391536,1.3138716514,0.7338167992,0.1688088884,-0.1917067151,1.5315797455,0.6598134594,0.6683287302,1.5446738764,0.3716421459,-0.3067946852,1.6993819451
0.1600776159,-0.4297892703,-0.7481252286,0.2867539963,0.2839607019,-0.6005422406,-0.6902807275,-0.0193979661,1.7348154848,0.8269281166,1.610370874,0.1117539519,-0.0095583182,-1.4308177037,0.0320849991,1.5506799126,0.7515000563,0.7434179081,-0.0539312546,1.3139042919,0.733728312,0.1688088884,-0.1917922275,1.5316656021,0.6597807413,0.6683343754,1.5446012997,0.3716436933,-0.3067159796,1.6993785064
0.1600776159,-0.4297892703,-0.7481252286,0.2867539963,0.2839607019,-0.6005422406,-0.6902807275,-0.0194667555,1.7348900866,0.8256235738,1.6103759073,0.111754527,-0.009559277,-1.4308177037,0.0320849991,1.5506799126,0.7515000563,0.7434179081,-0.0539312546,1.3139042919,0.733728312,0.1688088884,-0.1917922275,1.5316656021,0.6597807413,0.6683343754,1.5446012997,0.3716436933,-0.3067159796,1.6993785064
0.1592254808,-0.4295449554,-0.7490586391,0.2853862592,0.2830230928,-0.6009781503,-0.6908530052,-0.0197347827,1.7351085591,0.822600613,1.6103999357,0.1117557735,-0.009565329,-1.4308177037,0.0322042146,1.5506236506,0.75171584,0.7435918321,-0.0539119691,1.3138872204,0.7339092259,0.1688088884,-0.1915271158,1.5315511901,0.6599057099,0.6690283291,1.5447127876,0.3715326615,-0.3066917215,1.6994350105
0.1592254808,-0.4295449554,-0.7490586391,0.2853862592,0.2830230928,-0.6009781503,-0.6908530052,-0.020225357,1.7355640794,0.8170703127,1.6104283383,0.111757691,-0.0095700628,-1.4308173442,0.0322042146,1.5506236506,0.75171584,0.7435918321,-0.0539119691,1.3138872204,0.7339092259,0.1688088884,-0.1915271158,1.5315511901,0.6599057099,0.6690283291,1.5447127876,0.3715326615,-0.3066917215,1.6994350105
0.1592254808,-0.4295449554,-0.7490586391,0.2853862592,0.2830230928,-0.6009781503,-0.6908530052,-0.0210167352,1.7362706693,0.8083995462,1.6105286463,0.1117600878,-0.0095852228,-1.4308175239,0.0325191052,1.5506710003,0.7521871714,0.7448401492,-0.0537401682,1.3140362093,0.7338684202,0.1688088884,-0.1916477004,1.5324219144,0.6618310442,0.6721287152,1.5462361087,0.3689158094,-0.3066727827,1.69945035
0.1550278418,-0.4282317285,-0.7535310407,0.2786629992,0.2784682311,-0.6032944442,-0.6934249712,-0.0223022231,1.7373850824,0.7965960434,1.6106371035,0.1117659361,-0.0095978062,-1.4308173442,0.0325191052,1.5506710003,0.7521871714,0.7448401492,-0.0537401682,1.3140362093,0.7338684202,0.1688088884,-0.1916477004,1.5324219144,0.6618310442,0.6721287152,1.5462361087,0.3689158094,-0.3066727827,1.69945035
0.1550278418,-0.4282317285,-0.7535310407,0.2786629992,0.2784682311,-0.6032944442,-0.6934249712,-0.023787488,1.7384866124,0.7805898526,1.6108833794,0.1117745648,-0.0096287255,-1.4308172243,0.0326830071,1.5508265258,0.752554755,0.7459945052,-0.0533444385,1.3140942545,0.733994059,0.1688088884,-0.1915064595,1.5323360729,0.6699174511,0.6723124309,1.5489143924,0.3657246803,-0.3066106938,1.6994230735
0.1509824154,-0.4269375916,-0.7577106666,0.2722540544,0.2741593606,-0.6054780204,-0.6957806707,-0.025423155,1.7394959239,0.7609119351,1.6109622955,0.1117806047,-0.0096571281,-1.4308173442,0.0326830071,1.5508265258,0.752554755,0.7459945052,-0.0533444385,1.3140942545,0.733994059,0.1688088884,-0.1915064595,1.5323360729,0.6699174511,0.6723124309,1.5489143924,0.3657246803,-0.3066106938,1.6994230735
0.1509824154,-0.4269375916,-0.7577106666,0.2722540544,0.2741593606,-0.6054780204,-0.6957806707,-0.0267634706,1.7397323726,0.7378894601,1.611007476,0.1117830015,-0.0097546797,-1.4308173442,0.0326830071,1.5508265258,0.752554755,0.7459945052,-0.0533444385,1.3140942545,0.733994059,0.1688088884,-0.1915064595,1.5323360729,0.6699174511,0.6723124309,1.5489143924,0.3657246803,-0.3066106938,1.6994230735
0.1412787282,-0.4243436869,-0.7672527657,0.2575744374,0.2637676036,-0.6098768503,-0.7015214095,-0.0273350582,1.7390061885,0.7117681042,1.6108960227,0.1117831934,-0.0097613909,-1.4308176437,0.0320267334,1.5513576038,0.7534290771,0.7475957081,-0.0533856375,1.3142903206,0.7340835267,0.1688088884,-0.1920467479,1.5321828549,0.6726725585,0.6716102588,1.549225469,0.3668061747,-0.3065207396,1.6993879712
0.1412787282,-0.4243436869,-0.7672527657,0.2575744374,0.2637676036,-0.6098768503,-0.7015214095,-0.0268742049,1.7369049944,0.6831353342,1.6106360849,0.1117833852,-0.0097329883,-1.4308180032,0.0320267334,1.5513576038,0.7534290771,0.7475957081,-0.0533856375,1.3142903206,0.7340835267,0.1688088884,-0.1920467479,1.5321828549,0.6726725585,0.6716102588,1.549225469,0.3668061747,-0.3065207396,1.6993879712
0.1236951042,-0.4216358402,-0.7829314058,0.2332656734,0.2446251224,-0.6143909648,-0.7129301631,-0.0249641591,1.733353649,0.6524957457,1.6100387911,0.1117877953,-0.0097761914,-1.4308173442,0.0309786787,1.5514114273,0.7565743416,0.748304966,-0.0534354778,1.3142070359,0.7340952532,0.1688088884,-0.1918860689,1.5318577358,0.6733955429,0.6713502419,1.549103307,0.367508665,-0.3061861211,1.6993278716
0.1236951042,-0.4216358402,-0.7829314058,0.2332656734,0.2446251224,-0.6143909648,-0.7129301631,-0.0212253207,1.7283170389,0.6202680678,1.6087682236,0.1117700587,-0.0097782886,-1.4308184228,0.0309786787,1.5514114273,0.7565743416,0.748304966,-0.0534354778,1.3142070359,0.7340952532,0.1688088884,-0.1918860689,1.5318577358,0.6733955429,0.6713502419,1.549103307,0.367508665,-0.3061861211,1.6993278716
0.1036132681,-0.4203046429,-0.7993522698,0.2077127978,0.2228746891,-0.614794291,-0.7274683817,-0.0156149657,1.7217362613,0.586883133,1.6061503296,0.111745419,-0.009781045,-1.4308180632,0.0302662315,1.5515978659,0.7597311406,0.7471684246,-0.0534713874,1.3141831659,0.7340562676,0.1688088884,-0.1913272036,1.5320203197,0.673945419,0.6701747316,1.5484871487,0.3685047222,-0.3060805383,1.6992508836
0.1036132681,-0.4203046429,-0.7993522698,0.2077127978,0.2228746891,-0.614794291,-0.7274683817,-0.008024637,1.7135557096,0.5525151923,1.6015632476,0.1112212771,-0.0099206612,-1.4308176437,0.0302662315,1.5515978659,0.7597311406,0.7471684246,-0.0534713874,1.3141831659,0.7340562676,0.1688088884,-0.1913272036,1.5320203197,0.673945419,0.6701747316,1.5484871487,0.3685047222,-0.3060805383,1.6992508836
0.1036132681,-0.4203046429,-0.7993522698,0.2077127978,0.2228746891,-0.614794291,-0.7274683817,0.0014031729,1.7043458327,0.5174988451,1.5944133392,0.1069627545,-0.0100687264,-1.4308178835,0.0330309499,1.5515181754,0.7604653045,0.7429804254,-0.0510051102,1.3142750754,0.7341244574,0.1688088884,-0.183690615,1.5327911433,0.6765937805,0.6711347534,1.5526731442,0.3723902509,-0.3069086026,1.699178956
0.0818819061,-0.4187008554,-0.8184274541,0.1788509135,0.199968627,-0.6107756857,-0.7449684294,0.0127298834,1.6942329445,0.4818514086,1.5843667238,0.0943635951,-0.0104752912,-1.4308148874,0.0330309499,1.5515181754,0.7604653045,0.7429804254,-0.0510051102,1.3142750754,0.7341244574,0.1688088884,-0.183690615,1.5327911433,0.6765937805,0.6711347534,1.5526731442,0.3723902509,-0.3069086026,1.699178956
0.0818819061,-0.4187008554,-0.8184274541,0.1788509135,0.199968627,-0.6107756857,-0.7449684294,0.0257053235,1.6838675487,0.4456156665,1.5716662017,0.0667796486,-0.0115173794,-1.4308168049,0.0335283585,1.5514875273,0.7532665556,0.7406635245,-0.0367571385,1.3146016628,0.7336806507,0.1688088884,-0.1623271399,1.5391466681,0.6809086233,0.6728430677,1.5627292581,0.3741168061,-0.3081866145,1.6981624484
0.0712279734,-0.4126388535,-0.8411643107,0.1429421763,0.1808333757,-0.6133227818,-0.7554482046,0.0403087008,1.6734540363,0.4089647908,1.5561323093,0.0255944695,-0.0123619078,-1.4308150073,0.033263194,1.551487067,0.7526348384,0.7404331919,-0.0356046894,1.3145730043,0.7337126524,0.1688088884,-0.1605260629,1.5395833244,0.68106476,0.6727982811,1.5649106455,0.3738760556,-0.3085879862,1.6980698463
0.0712279734,-0.4126388535,-0.8411643107,0.1429421763,0.1808333757,-0.6133227818,-0.7554482046,0.0562915822,1.6633149625,0.3722306248,1.5379522402,-0.024773598,-0.0131222469,-1.4308218982,0.033263194,1.551487067,0.7526348384,0.7404331919,-0.0356046894,1.3145730043,0.7337126524,0.1688088884,-0.1605260629,1.5395833244,0.68106476,0.6727982811,1.5649106455,0.3738760556,-0.3085879862,1.6980698463
0.0849737647,-0.3977303566,-0.8674836735,0.0966220695,0.1668516503,-0.6369975561,-0.746363729,0.0734037371,1.6534065851,0.3353887206,1.5171993976,-0.0799391903,-0.0132955387,-1.4308145877,0.0472273242,1.5189276165,0.7631887152,0.7443242241,-0.0002659734,1.2824278024,0.7389496791,0.1688088884,-0.1273806758,1.5069284041,0.6927826256,0.6797844812,1.5714780251,0.3771208403,-0.3013273011,1.683372241
0.0849737647,-0.3977303566,-0.8674836735,0.0966220695,0.1668516503,-0.6369975561,-0.746363729,0.0913929574,1.64404343,0.2985036132,1.4939924854,-0.1364518095,-0.0132159635,-1.4308165652,0.0472273242,1.5189276165,0.7631887152,0.7443242241,-0.0002659734,1.2824278024,0.7389496791,0.1688088884,-0.1273806758,1.5069284041,0.6927826256,0.6797844812,1.5714780251,0.3771208403,-0.3013273011,1.683372241
0.1028762941,-0.376611559,-0.8936784719,0.0499253609,0.1547054623,-0.6642898303,-0.7295839222,0.1100535341,1.6349616047,0.2617009573,1.4686789261,-0.191937141,-0.0132301049,-1.4308187823,0.0473359224,1.3324445112,0.7861962772,0.7552365867,0.0384523915,1.1131156944,0.7633319568,0.1688088884,-0.0412526561,1.3184326443,0.7831415935,0.7007366594,1.4727554245,0.3987866939,-0.199015667,1.5913019966
0.1028762941,-0.376611559,-0.8936784719,0.0499253609,0.1547054623,-0.6642898303,-0.7295839222,0.1292749726,1.6265167408,0.2247593445,1.4416693595,-0.2428024098,-0.0127212547,-1.4308383166,0.0473359224,1.3324445112,0.7861962772,0.7552365867,0.0384523915,1.1131156944,0.7633319568,0.1688088884,-0.0412526561,1.3184326443,0.7831415935,0.7007366594,1.4727554245,0.3987866939,-0.199015667,1.5913019966
0.1141883158,-0.3450752558,-0.9276872996,-0.0104987287,0.1357843938,-0.691743875,-0.7091845927,0.1486033103,1.6185682636,0.1877281494,1.413466104,-0.2767498841,-0.0116480674,-1.4308283696,0.0240610588,1.0418509026,0.8188690531,0.7533288316,0.0403729243,0.8349512377,0.7934312737,0.1688088884,0.0550171691,1.0080517572,0.8779355153,0.7286617077,1.2592935443,0.4234707129,-0.0445991752,1.4120693402
0.1141883158,-0.3450752558,-0.9276872996,-0.0104987287,0.1357843938,-0.691743875,-0.7091845927,0.1677892753,1.6110863322,0.1502429919,1.3842545558,-0.2913038146,-0.0102600545,-1.4308434698,0.0240610588,1.0418509026,0.8188690531,0.7533288316,0.0403729243,0.8349512377,0.7934312737,0.1688088884,0.0550171691,1.0080517572,0.8779355153,0.7286617077,1.2592935443,0.4234707129,-0.0445991752,1.4120693402
0.1141883158,-0.3450752558,-0.9276872996,-0.0104987287,0.1357843938,-0.691743875,-0.7091845927,0.1863615283,1.6044739162,0.1124422299,1.3542740397,-0.2918021664,-0.0091005808,-1.4308399344,0.0021244612,0.7630542239,0.8300317602,0.7551686063,0.0185011795,0.5636325415,0.8091677029,0.1688088884,0.085173613,0.7235551942,0.9249803418,0.7480318432,1.0106019097,0.4287539728,0.0747246948,1.2291392512
0.0914802423,-0.3215218674,-0.9570697597,-0.0611297066,0.1163291442,-0.6869727615,-0.7147021156,0.2039249492,1.5983443447,0.0742123127,1.3238211656,-0.2842546934,-0.0084807566,-1.4308445484,0.0021244612,0.7630542239,0.8300317602,0.7551686063,0.0185011795,0.5636325415,0.8091677029,0.1688088884,0.085173613,0.7235551942,0.9249803418,0.7480318432,1.0106019097,0.4287539728,0.0747246948,1.2291392512
0.0914802423,-0.3215218674,-0.9570697597,-0.0611297066,0.1163291442,-0.6869727615,-0.7147021156,0.2200215608,1.5930415649,0.0356420437,1.2937688042,-0.2730076421,-0.0081357308,-1.4308435297,-0.0326789736,0.4251219321,0.8288940053,0.7512733061,-0.0109065816,0.2331698078,0.811996898,0.1688088884,0.0906996331,0.4114324528,0.9272378374,0.7626371281,0.7973797804,0.4283023106,0.15457915,0.9947943201
0.046555089,-0.2979399478,-0.9848155183,-0.1149585335,0.0945297223,-0.6643270092,-0.7324740897,0.2343811789,1.5886811046,-0.0033721212,1.2649490202,-0.2609176684,-0.0077426482,-1.4308447282,-0.0326789736,0.4251219321,0.8288940053,0.7512733061,-0.0109065816,0.2331698078,0.811996898,0.1688088884,0.0906996331,0.4114324528,0.9272378374,0.7626371281,0.7973797804,0.4283023106,0.15457915,0.9947943201
0.046555089,-0.2979399478,-0.9848155183,-0.1149585335,0.0945297223,-0.6643270092,-0.7324740897,0.2467221143,1.5853232447,-0.042775294,1.2386018815,-0.2502092362,-0.0074665915,-1.4308431102,-0.0326789736,0.4251219321,0.8288940053,0.7512733061,-0.0109065816,0.2331698078,0.811996898,0.1688088884,0.0906996331,0.4114324528,0.9272378374,0.7626371281,0.7973797804,0.4283023106,0.15457915,0.9947943201
0.0007769791,-0.2747405962,-1.0037215628,-0.166182123,0.0705151233,-0.6454583045,-0.7421554396,0.2572350359,1.5830777005,-0.0827369315,1.2154746045,-0.2418957314,-0.0070775237,-1.4308414324,-0.0527078875,0.0758222578,0.8269549353,0.7509921887,-0.0312665565,-0.0558051357,0.8120092434,0.1688088884,0.0893367781,0.1095808102,0.926406996,0.7634343336,0.7506843692,0.4391151504,0.1594583065,0.8007321597
0.0007769791,-0.2747405962,-1.0037215628,-0.166182123,0.0705151233,-0.6454583045,-0.7421554396,0.2664528224,1.5819377611,-0.122916023,1.1965691901,-0.2362144419,-0.0065245715,-1.4308412527,-0.0527078875,0.0758222578,0.8269549353,0.7509921887,-0.0312665565,-0.0558051357,0.8120092434,0.1688088884,0.0893367781,0.1095808102,0.926406996,0.7634343336,0.7506843692,0.4391151504,0.1594583065,0.8007321597
-0.0200736515,-0.2653642544,-1.0088880832,-0.1895157879,0.05643336,-0.6399064314,-0.7425757881,0.2744095088,1.5819460302,-0.1627610541,1.182272609,-0.233012161,-0.0055669721,-1.4308402341,-0.0546879623,-0.1161955462,0.824334378,0.752096325,-0.0332189018,-0.16495879,0.811976737,0.1688088884,0.0884465134,-0.0601755132,0.925941471,0.764478374,0.7642109126,0.4435408814,0.1591583624,0.718374328
-0.0200736515,-0.2653642544,-1.0088880832,-0.1895157879,0.05643336,-0.6399064314,-0.7425757881,0.2811904828,1.5829805085,-0.2023437506,1.1726465799,-0.2318037676,-0.0043823314,-1.4308402341,-0.0546879623,-0.1161955462,0.824334378,0.752096325,-0.0332189018,-0.16495879,0.811976737,0.1688088884,0.0884465134,-0.0601755132,0.925941471,0.764478374,0.7642109126,0.4435408814,0.1591583624,0.718374328
-0.0200736515,-0.2653642544,-1.0088880832,-0.1895157879,0.05643336,-0.6399064314,-0.7425757881,0.2866929199,1.5848574778,-0.2414921986,1.1672243773,-0.2318311876,-0.00351737,-1.4308398745,-0.0549494656,-0.1783489956,0.8234525699,0.7548390751,-0.033300421,-0.1851820014,0.811964761,0.1688088884,0.0885650941,-0.124891808,0.9165942879,0.7584369361,0.7736678701,0.4455143379,0.1591357624,0.6923995746
-0.0534731681,-0.2552511249,-1.0108081293,-0.2254376806,0.0272793217,-0.6352092179,-0.7382025063,0.2909123258,1.5872817666,-0.2800902111,1.1655224976,-0.2321655953,-0.0030642464,-1.4308405936,-0.0549494656,-0.1783489956,0.8234525699,0.7548390751,-0.033300421,-0.1851820014,0.811964761,0.1688088884,0.0885650941,-0.124891808,0.9165942879,0.7584369361,0.7736678701,0.4455143379,0.1591357624,0.6923995746
-0.0534731681,-0.2552511249,-1.0108081293,-0.2254376806,0.0272793217,-0.6352092179,-0.7382025063,0.2942758184,1.5901941131,-0.3186694085,1.1667116921,-0.2329439947,-0.0032509607,-1.4308407734,-0.0527235736,-0.161300545,0.8247793549,0.7611284217,-0.0262063258,-0.1755711739,0.8162313536,0.1688088884,0.0967543864,-0.0950359608,0.9262787832,0.7662931055,0.7744363574,0.446302222,0.1593874652,0.6969329474
-0.0866960531,-0.2568157784,-1.0030526395,-0.2554879577,-0.0106150679,-0.63401277,-0.7298226026,0.2969832345,1.5931857352,-0.3567189032,1.1703044429,-0.2340167268,-0.0032957218,-1.4308407734,-0.0527235736,-0.161300545,0.8247793549,0.7611284217,-0.0262063258,-0.1755711739,0.8162313536,0.1688088884,0.0967543864,-0.0950359608,0.9262787832,0.7662931055,0.7744363574,0.446302222,0.1593874652,0.6969329474
-0.0866960531,-0.2568157784,-1.0030526395,-0.2554879577,-0.0106150679,-0.63401277,-0.7298226026,0.2989482879,1.5964284267,-0.3943659076,1.1753564529,-0.2350085412,-0.0036602219,-1.4308382566,-0.053091246,-0.1291820151,0.8247590679,0.7592546126,-0.0293518519,-0.151833492,0.8177981056,0.1688088884,0.0947199696,-0.0633545928,0.9267248949,0.7663103711,0.7856461126,0.4462152183,0.1594157444,0.7002708239
-0.1112747411,-0.2649176451,-0.9915272338,-0.2740977506,-0.0435808555,-0.6334461204,-0.7222998994,0.300335342,1.5995845323,-0.4315718926,1.1816727386,-0.2358790753,-0.0044398557,-1.4308392753,-0.053091246,-0.1291820151,0.8247590679,0.7592546126,-0.0293518519,-0.151833492,0.8177981056,0.1688088884,0.0947199696,-0.0633545928,0.9267248949,0.7663103711,0.7856461126,0.4462152183,0.1594157444,0.7002708239
-0.1112747411,-0.2649176451,-0.9915272338,-0.2740977506,-0.0435808555,-0.6334461204,-0.7222998994,0.3010499015,1.6025837043,-0.4682916776,1.1888034723,-0.236583556,-0.0054716975,-1.4308407734,-0.053091246,-0.1291820151,0.8247590679,0.7592546126,-0.0293518519,-0.151833492,0.8177981056,0.1688088884,0.0947199696,-0.0633545928,0.9267248949,0.7663103711,0.7856461126,0.4462152183,0.1594157444,0.7002708239
-0.1400486072,-0.2801257387,-0.9725847759,-0.2929004635,-0.0858759955,-0.631729941,-0.7125671292,0.3011722605,1.6053133513,-0.5044728315,1.1963175214,-0.2370290815,-0.0063640429,-1.4308415523,-0.0528901856,-0.0964127512,0.8247277176,0.7608376549,-0.0290587831,-0.1320179838,0.8188795249,0.1688088884,0.0906030157,-0.0243548283,0.9270820678,0.7661676647,0.8009260946,0.4463341018,0.1592355689,0.7018790704
-0.1400486072,-0.2801257387,-0.9725847759,-0.2929004635,-0.0858759955,-0.631729941,-0.7125671292,0.3010671588,1.6076867672,-0.5401934317,1.2040753296,-0.2372400998,-0.0072861691,-1.4308429305,-0.0528901856,-0.0964127512,0.8247277176,0.7608376549,-0.0290587831,-0.1320179838,0.8188795249,0.1688088884,0.0906030157,-0.0243548283,0.9270820678,0.7661676647,0.8009260946,0.4463341018,0.1592355689,0.7018790704
-0.1614645935,-0.2933700161,-0.9554190324,-0.3059007701,-0.1191024026,-0.6293076813,-0.7044225854,0.3007800167,1.609747155,-0.575420941,1.211323988,-0.2373027053,-0.0079149813,-1.4308415523,-0.0524664886,-0.0854226704,0.8247359833,0.7613425218,-0.0283413734,-0.1203281994,0.8195220598,0.1688088884,0.0899609528,-0.0021862617,0.9274381122,0.7668537093,0.8391836825,0.4471231305,0.1591814881,0.7023694868
